user_id,days_active,total_days,avg_steps_last_7_days,meditation_streak,avg_meditation_minutes,avg_sleep_hours,challenge_completion_rate,total_points_earned,social_engagement_score,social_interactions_count,preferred_activity_time,response_rate_to_notifications,mood_correlation_with_exercise,user_type,fitness_level,primary_goal
user_0882,13,90,1871.0,2,0.06,5.73,0.0,0,0.05,5,evening,0.766,0.449,dropout,intermediate,weight_loss
user_0883,39,90,2405.43,4,4.23,6.24,0.5,200,0.12,12,morning,0.69,0.223,struggling,beginner,weight_loss
user_0884,25,90,1578.29,3,1.01,6.03,0.0,0,0.1,10,afternoon,0.636,0.517,dropout,beginner,weight_loss
user_0885,66,90,6516.86,12,6.23,6.79,0.417,600,0.4,40,afternoon,0.448,0.35,moderate,beginner,stress_reduction
user_0886,29,90,1860.43,4,1.36,6.13,0.0,0,0.06,6,night,0.702,0.436,struggling,intermediate,stress_reduction
user_0887,40,90,3052.14,4,1.72,6.22,0.4,350,0.09,9,night,0.832,0.521,struggling,intermediate,weight_loss
user_0888,82,90,12332.71,44,13.57,7.54,0.765,2150,0.5,50,evening,0.845,0.821,highly_engaged,advanced,muscle_gain
user_0889,19,90,1600.86,3,0.4,5.98,0.0,0,0.1,10,afternoon,0.719,0.396,dropout,intermediate,stress_reduction
user_0890,38,90,3127.0,4,4.04,6.4,1.0,400,0.17,17,night,0.3,0.317,struggling,advanced,stress_reduction
user_0891,35,90,2339.29,5,2.16,6.14,0.5,150,0.05,5,evening,0.514,0.543,struggling,intermediate,wellness
user_0892,76,90,10945.86,18,13.03,7.18,0.615,1200,1.0,128,night,0.411,0.538,highly_engaged,beginner,weight_loss
user_0893,35,90,1458.29,5,2.82,6.16,0.0,0,0.2,20,evening,0.898,0.283,struggling,intermediate,weight_loss
user_0894,78,90,11323.71,15,13.43,7.12,0.5,1100,0.54,54,night,0.617,0.714,highly_engaged,intermediate,muscle_gain
user_0895,52,90,6418.43,5,5.82,6.66,0.6,400,0.55,55,morning,0.84,0.247,moderate,beginner,weight_loss
user_0896,27,90,2947.57,4,2.01,6.07,0.667,250,0.22,22,evening,0.687,0.357,struggling,advanced,stress_reduction
user_0897,78,90,10390.86,13,14.02,7.22,0.882,2500,1.0,107,afternoon,0.658,0.85,highly_engaged,intermediate,wellness
user_0898,46,90,6694.29,8,5.62,6.48,0.583,700,0.45,45,morning,0.466,0.305,moderate,intermediate,muscle_gain
user_0899,72,90,7214.0,22,12.86,7.14,0.818,1100,1.0,104,evening,0.596,0.813,highly_engaged,advanced,muscle_gain
user_0900,40,90,3555.29,5,0.98,6.4,0.0,0,0.24,24,evening,0.704,0.404,struggling,intermediate,weight_loss
user_0901,66,90,4938.0,17,7.24,6.95,0.5,550,0.56,56,afternoon,0.466,0.424,moderate,beginner,wellness
user_0902,19,90,1598.0,3,0.5,5.86,0.0,0,0.07,7,night,0.691,0.23,dropout,beginner,weight_loss
user_0903,79,90,11780.14,18,12.84,7.33,0.714,1150,1.0,119,night,0.457,0.708,highly_engaged,intermediate,wellness
user_0904,73,90,11904.0,12,12.74,7.14,0.944,2200,0.61,61,afternoon,0.568,0.661,highly_engaged,beginner,muscle_gain
user_0905,19,90,1569.14,2,1.14,5.95,0.333,250,0.02,2,afternoon,0.879,0.507,dropout,intermediate,stress_reduction
user_0906,20,90,2265.0,2,0.1,5.92,0.667,450,0.09,9,afternoon,0.343,0.577,dropout,beginner,weight_loss
user_0907,59,90,3822.57,6,6.13,6.91,0.667,700,0.39,39,night,0.698,0.409,moderate,advanced,muscle_gain
user_0908,58,90,6384.0,7,6.84,6.82,0.727,1000,0.31,31,afternoon,0.879,0.289,moderate,beginner,wellness
user_0909,77,90,10917.14,24,13.37,7.22,0.909,1150,0.99,99,night,0.303,0.464,highly_engaged,advanced,stress_reduction
user_0910,75,90,9089.57,9,12.44,7.08,0.786,1450,1.0,128,morning,0.464,0.8,highly_engaged,beginner,stress_reduction
user_0911,60,90,5220.57,10,6.91,6.74,0.333,350,0.35,35,afternoon,0.789,0.415,moderate,beginner,wellness
user_0912,24,90,1872.29,4,0.68,6.01,0.0,0,0.09,9,night,0.777,0.303,dropout,beginner,weight_loss
user_0913,34,90,4043.29,5,1.7,6.23,0.2,50,0.09,9,evening,0.837,0.422,struggling,intermediate,stress_reduction
user_0914,20,90,1707.57,2,0.22,5.93,0.0,0,0.08,8,evening,0.647,0.282,dropout,advanced,stress_reduction
user_0915,62,90,7633.43,8,6.62,6.78,0.727,1200,0.56,56,evening,0.36,0.563,moderate,beginner,muscle_gain
user_0916,49,90,5383.71,6,5.62,6.67,0.833,700,0.53,53,night,0.438,0.23,moderate,advanced,muscle_gain
user_0917,57,90,6103.43,9,6.76,6.63,0.167,250,0.23,23,morning,0.616,0.367,moderate,advanced,muscle_gain
user_0918,15,90,1351.71,2,0.38,5.98,0.0,0,0.02,2,night,0.59,0.399,dropout,advanced,weight_loss
user_0919,39,90,3709.86,6,1.59,6.4,0.5,250,0.18,18,morning,0.824,0.368,struggling,beginner,weight_loss
user_0920,78,90,8728.71,22,13.27,7.1,0.778,1900,1.0,129,afternoon,0.584,0.832,highly_engaged,beginner,stress_reduction
user_0921,61,90,4780.71,16,7.32,6.98,0.625,550,0.33,33,morning,0.69,0.524,moderate,advanced,weight_loss
user_0922,40,90,2913.43,7,2.73,6.59,1.0,500,0.2,20,evening,0.44,0.322,struggling,intermediate,muscle_gain
user_0923,38,90,3328.29,4,1.08,6.27,0.6,300,0.18,18,night,0.762,0.578,struggling,intermediate,stress_reduction
user_0924,73,90,11516.57,16,13.22,7.19,0.789,1700,1.0,139,evening,0.817,0.683,highly_engaged,advanced,muscle_gain
user_0925,22,90,1418.86,4,0.68,5.91,0.0,0,0.06,6,afternoon,0.457,0.226,dropout,advanced,muscle_gain
user_0926,33,90,3929.0,6,1.98,6.12,0.0,0,0.08,8,morning,0.707,0.297,struggling,beginner,wellness
user_0927,73,90,9689.86,21,11.87,6.97,0.833,2100,1.0,141,evening,0.655,0.477,highly_engaged,advanced,weight_loss
user_0928,21,90,1614.86,4,0.33,6.01,1.0,50,0.03,3,evening,0.758,0.481,dropout,intermediate,weight_loss
user_0929,72,90,8481.0,17,13.81,7.1,0.737,2100,1.0,111,morning,0.898,0.522,highly_engaged,intermediate,wellness
user_0930,41,90,3147.29,9,2.9,6.33,0.5,200,0.05,5,night,0.888,0.414,struggling,beginner,wellness
user_0931,32,90,1896.29,3,1.27,6.19,0.667,100,0.23,23,night,0.436,0.582,struggling,beginner,wellness
user_0932,77,90,11002.43,38,13.69,7.09,0.85,1900,1.0,127,afternoon,0.449,0.6,highly_engaged,advanced,weight_loss
user_0933,56,90,4366.14,8,7.27,6.75,0.625,650,0.29,29,afternoon,0.553,0.338,moderate,intermediate,wellness
user_0934,41,90,2183.14,4,2.12,6.29,1.0,350,0.17,17,morning,0.786,0.399,struggling,intermediate,weight_loss
user_0935,75,90,8083.57,27,11.19,7.19,0.75,1150,0.63,63,morning,0.638,0.669,highly_engaged,beginner,wellness
user_0936,77,90,10916.71,19,13.97,7.05,0.9,2550,0.98,98,night,0.676,0.614,highly_engaged,beginner,muscle_gain
user_0937,39,90,2153.43,6,2.71,6.62,0.4,250,0.16,16,afternoon,0.436,0.403,struggling,beginner,wellness
user_0938,62,90,6712.57,14,7.49,6.79,0.556,600,0.28,28,night,0.77,0.29,moderate,intermediate,stress_reduction
user_0939,22,90,2331.86,2,0.0,5.93,0.0,0,0.1,10,afternoon,0.768,0.586,dropout,beginner,stress_reduction
user_0940,64,90,6963.43,12,8.1,7.01,0.6,200,0.25,25,evening,0.404,0.534,moderate,intermediate,weight_loss
user_0941,35,90,2150.43,4,2.17,6.31,0.5,250,0.05,5,night,0.412,0.414,struggling,advanced,weight_loss
user_0942,56,90,5215.86,6,6.53,6.51,0.6,800,0.27,27,evening,0.743,0.557,moderate,advanced,muscle_gain
user_0943,62,90,5094.57,8,8.3,6.73,0.6,950,0.47,47,afternoon,0.858,0.436,moderate,intermediate,weight_loss
user_0944,83,90,10712.86,40,15.24,7.5,0.923,1550,0.81,81,evening,0.886,0.86,highly_engaged,beginner,stress_reduction
user_0945,37,90,2559.86,3,2.77,6.36,0.667,300,0.23,23,night,0.626,0.557,struggling,intermediate,stress_reduction
user_0946,62,90,6410.71,8,6.98,6.83,0.625,600,0.59,59,evening,0.67,0.317,moderate,beginner,weight_loss
user_0947,71,90,10061.86,17,12.17,7.2,0.526,1100,0.98,98,morning,0.427,0.805,highly_engaged,intermediate,stress_reduction
user_0948,70,90,6204.29,11,12.98,7.13,0.733,1650,0.82,82,night,0.401,0.279,highly_engaged,advanced,stress_reduction
user_0949,23,90,1515.29,2,0.6,5.88,0.0,0,0.07,7,afternoon,0.457,0.241,dropout,beginner,muscle_gain
user_0950,37,90,2961.29,4,2.9,6.3,0.333,400,0.11,11,evening,0.457,0.499,struggling,advanced,weight_loss
user_0951,77,90,9665.43,16,14.61,7.2,0.7,850,0.72,72,evening,0.782,0.849,highly_engaged,advanced,muscle_gain
user_0952,45,90,4129.29,6,1.92,6.49,0.333,150,0.07,7,night,0.333,0.461,struggling,advanced,stress_reduction
user_0953,65,90,7555.86,10,13.09,6.79,0.8,1800,0.63,63,afternoon,0.673,0.832,highly_engaged,beginner,weight_loss
user_0954,73,90,11326.0,14,12.53,7.12,0.842,2200,0.73,73,afternoon,0.444,0.87,highly_engaged,advanced,weight_loss
user_0955,35,90,3899.14,4,2.08,6.35,0.5,300,0.14,14,night,0.332,0.291,struggling,intermediate,muscle_gain
user_0956,75,90,11560.29,17,11.93,6.98,0.923,1550,0.64,64,afternoon,0.805,0.755,highly_engaged,advanced,weight_loss
user_0957,77,90,7924.71,17,13.79,7.22,0.824,1750,1.0,144,night,0.737,0.595,highly_engaged,beginner,wellness
user_0958,54,90,4664.71,7,5.08,6.76,0.583,800,0.26,26,evening,0.862,0.526,moderate,intermediate,weight_loss
user_0959,73,90,10831.71,13,13.49,7.04,0.8,2300,0.85,85,afternoon,0.573,0.727,highly_engaged,advanced,stress_reduction
user_0960,66,90,6183.29,11,9.0,6.97,0.6,850,0.53,53,morning,0.67,0.571,moderate,intermediate,stress_reduction
user_0961,18,90,1615.57,3,0.07,5.88,0.333,50,0.07,7,morning,0.635,0.304,dropout,intermediate,wellness
user_0962,74,90,9876.14,13,12.3,7.11,0.9,950,1.0,114,morning,0.338,0.847,highly_engaged,beginner,stress_reduction
user_0963,59,90,5373.0,8,6.31,6.83,0.6,1150,0.25,25,night,0.489,0.56,moderate,advanced,muscle_gain
user_0964,19,90,1589.29,2,1.16,5.83,0.333,50,0.0,0,night,0.586,0.4,dropout,advanced,wellness
user_0965,80,90,12875.43,15,11.69,7.28,0.9,1300,1.0,104,morning,0.414,0.467,highly_engaged,advanced,wellness
user_0966,21,90,1431.14,4,0.67,5.92,0.0,0,0.02,2,morning,0.429,0.442,dropout,beginner,stress_reduction
user_0967,56,90,4868.29,6,6.49,6.77,0.429,400,0.27,27,afternoon,0.744,0.207,moderate,advanced,stress_reduction
user_0968,40,90,3000.29,6,3.71,6.39,0.667,650,0.09,9,evening,0.824,0.394,struggling,beginner,wellness
user_0969,34,90,2379.0,3,1.8,6.36,0.5,350,0.15,15,morning,0.742,0.369,struggling,intermediate,weight_loss
user_0970,18,90,2038.71,2,0.56,5.95,0.0,0,0.08,8,morning,0.479,0.216,dropout,intermediate,wellness
user_0971,51,90,7176.86,7,5.24,6.6,0.429,300,0.36,36,afternoon,0.893,0.891,moderate,intermediate,weight_loss
user_0972,70,90,11975.29,12,12.0,7.08,0.722,1550,0.6,60,night,0.792,0.449,highly_engaged,advanced,stress_reduction
user_0973,18,90,1609.43,2,0.38,5.99,0.333,150,0.09,9,afternoon,0.356,0.286,dropout,beginner,muscle_gain
user_0974,58,90,4797.71,6,5.69,6.64,0.667,350,0.41,41,afternoon,0.427,0.486,moderate,advanced,wellness
user_0975,71,90,10033.43,12,12.49,7.25,0.8,1000,1.0,105,afternoon,0.495,0.582,highly_engaged,advanced,stress_reduction
user_0976,57,90,6479.43,9,7.19,6.76,0.6,350,0.6,60,morning,0.736,0.405,moderate,beginner,wellness
user_0977,78,90,8541.57,18,15.18,7.4,0.75,1950,1.0,110,night,0.585,0.435,highly_engaged,intermediate,stress_reduction
user_0978,77,90,6981.0,15,14.97,7.1,0.667,1600,0.6,60,morning,0.833,0.37,highly_engaged,advanced,stress_reduction
user_0979,44,90,3729.43,4,3.5,6.55,0.333,50,0.23,23,evening,0.771,0.264,struggling,intermediate,weight_loss
user_0980,70,90,9153.0,12,12.41,7.07,0.667,1250,1.0,101,night,0.883,0.563,highly_engaged,advanced,stress_reduction
user_0981,15,90,1750.43,2,0.29,5.78,0.0,0,0.04,4,night,0.474,0.266,dropout,beginner,weight_loss
user_0982,20,90,1695.0,4,0.52,6.09,0.333,100,0.08,8,night,0.774,0.216,dropout,intermediate,stress_reduction
user_0983,36,90,5045.71,5,1.57,6.51,0.25,250,0.06,6,morning,0.642,0.449,struggling,intermediate,stress_reduction
user_0984,58,90,5247.86,8,6.88,6.89,0.714,450,0.56,56,morning,0.647,0.377,moderate,advanced,wellness
user_0985,72,90,8773.0,15,13.77,6.98,0.8,1400,0.95,95,night,0.65,0.892,highly_engaged,advanced,muscle_gain
user_0986,62,90,5278.71,9,7.0,6.82,0.818,1350,0.53,53,night,0.649,0.291,moderate,beginner,weight_loss
user_0987,83,90,11179.29,20,13.92,7.46,0.643,1300,1.0,140,afternoon,0.567,0.837,highly_engaged,beginner,stress_reduction
user_0988,35,90,2299.43,4,1.84,6.35,0.333,300,0.08,8,night,0.811,0.226,struggling,intermediate,wellness
user_0989,74,90,10647.14,18,12.86,7.09,0.812,1650,0.63,63,afternoon,0.655,0.502,highly_engaged,advanced,wellness
user_0990,20,90,1767.43,3,1.29,5.92,0.0,0,0.03,3,afternoon,0.321,0.552,dropout,beginner,muscle_gain
user_0991,7,90,1944.0,1,0.0,5.78,0.0,0,0.05,5,night,0.326,0.437,dropout,advanced,muscle_gain
user_0992,73,90,10205.57,15,13.23,7.21,0.846,2050,1.0,145,night,0.681,0.793,highly_engaged,beginner,weight_loss
user_0993,37,90,2414.43,4,1.58,6.3,0.25,150,0.16,16,night,0.64,0.264,struggling,beginner,wellness
user_0994,39,90,3111.14,4,1.54,6.36,0.5,300,0.07,7,night,0.589,0.344,struggling,advanced,weight_loss
user_0995,74,90,10063.43,22,15.13,7.22,0.909,1150,1.0,115,afternoon,0.672,0.451,highly_engaged,intermediate,wellness
user_0996,36,90,2478.57,3,1.96,6.33,0.667,750,0.06,6,afternoon,0.464,0.273,struggling,intermediate,muscle_gain
user_0997,59,90,4666.57,7,5.88,6.86,0.714,900,0.37,37,evening,0.722,0.313,moderate,beginner,stress_reduction
user_0998,14,90,1432.57,2,0.06,5.71,0.0,0,0.03,3,night,0.375,0.462,dropout,intermediate,muscle_gain
user_0999,62,90,5474.43,10,6.26,6.97,0.636,1050,0.56,56,night,0.586,0.347,moderate,intermediate,stress_reduction
